0.000000000000000000e+00,3.018022459640413713e-01,2.812222992369496355e-01,5.128077007018385647e-01,5.385307194161441657e-01,4.874848720759568099e-01,5.606402519023876430e-01,6.035774477505881919e-01,7.546108748184404691e-01,7.225915707538570487e-01,5.973862572794810255e-01,4.428912687165728057e-01,6.912146243998446016e-01,6.245264342879368602e-01,6.431979313583345848e-01,7.308343614007770661e-01,6.688046492526460440e-01,5.787613772113072708e-01,5.422984841314639759e-01,5.621884261966275664e-01,5.633702112168907927e-01,5.120521481597772873e-01,6.004525725960624394e-01,6.107633679272901350e-01,5.673274165609600850e-01,5.509755671071145944e-01,6.850860824014650685e-01,6.351633762461322830e-01
3.018022459640413713e-01,0.000000000000000000e+00,2.037846336573840844e-01,5.099683162114644341e-01,5.215500997023562180e-01,5.094701252010024328e-01,5.904464795395936161e-01,6.460217446603697677e-01,7.650595752867355159e-01,7.424889595989494495e-01,6.299867866860129340e-01,4.628273610605441180e-01,7.221485067953961057e-01,6.576565638203557551e-01,6.736229797743815695e-01,7.731373281262485797e-01,7.005237019998449277e-01,6.133697980764845070e-01,5.417545081149834907e-01,5.946894595643467119e-01,5.949918345127924724e-01,5.568260690232531562e-01,5.745018338822702741e-01,6.126280874035687773e-01,5.473635573841704183e-01,5.489655823635466447e-01,7.207098567737264538e-01,7.124885415429300650e-01
2.812222992369496355e-01,2.037846336573840844e-01,0.000000000000000000e+00,5.064036149898141215e-01,5.117616996238992799e-01,5.151438339386317233e-01,5.731372196379908024e-01,6.561452094867907814e-01,7.822730280374237122e-01,7.367249524439782871e-01,6.104347538541601281e-01,4.497136530060616977e-01,7.170777898704165931e-01,6.480145030860358091e-01,6.671297884686225865e-01,7.743387511316272009e-01,6.895493899435853891e-01,5.896775570603023375e-01,5.138210085249694803e-01,5.746549305869307345e-01,5.898596173919404828e-01,5.466762275329436482e-01,5.942328743314939654e-01,6.069880680870309853e-01,5.489407052547168320e-01,5.434588429914726238e-01,7.160624564713002904e-01,7.013103493535752797e-01
5.128077007018385647e-01,5.099683162114644341e-01,5.064036149898141215e-01,0.000000000000000000e+00,2.928710261448910224e-01,5.587421714379841031e-01,6.078134485494102179e-01,6.665654159539147194e-01,7.706727085746221118e-01,7.266259854507204352e-01,7.135276553109519693e-01,6.357213367252585456e-01,7.458700772422188763e-01,5.643452901838492686e-01,7.299292238055559157e-01,7.653110179279608571e-01,6.798801683585042888e-01,6.650084385003650622e-01,7.128019550101982738e-01,6.902345340349578251e-01,7.251749314770090660e-01,6.143019545530881143e-01,3.718703930306079819e-01,6.975711232661372385e-01,6.447489428963317781e-01,6.327924853195081578e-01,7.608539544978912827e-01,7.304280369517197613e-01
5.385307194161441657e-01,5.215500997023562180e-01,5.117616996238992799e-01,2.928710261448910224e-01,0.000000000000000000e+00,5.571637464715962773e-01,5.859088716216909187e-01,6.511411286623238759e-01,7.386450091435147192e-01,7.457494849834764850e-01,6.993507648206084282e-01,6.270365071923081901e-01,7.171394423473174129e-01,6.043817251105616517e-01,7.148191079480974430e-01,7.179598240326570124e-01,6.756010665821584604e-01,6.460851751900309470e-01,6.915038956917816115e-01,6.674808384892415569e-01,7.211957564350403027e-01,6.640179992854537971e-01,4.184782938999260793e-01,6.940563495947686956e-01,6.192299658845645816e-01,6.150206162650020403e-01,7.305931887550538573e-01,7.098966652240308317e-01
4.874848720759568099e-01,5.094701252010024328e-01,5.151438339386317233e-01,5.587421714379841031e-01,5.571637464715962773e-01,0.000000000000000000e+00,4.477381168766813024e-01,4.903323579582479219e-01,6.733965141015454403e-01,7.083216094838546972e-01,5.689033220777302002e-01,5.424619655114654160e-01,5.846580138438358665e-01,6.420845257286216246e-01,6.246828808419919721e-01,6.469357646377038584e-01,6.399617563938526654e-01,5.077073416906403569e-01,5.798385177843332627e-01,5.461111011533451576e-01,5.308861702861047416e-01,6.047976742687384277e-01,5.871109088407440169e-01,6.012427141243499307e-01,6.189566633727665579e-01,5.850240755640849777e-01,5.731430739019662823e-01,6.011448776749324097e-01
5.606402519023876430e-01,5.904464795395936161e-01,5.731372196379908024e-01,6.078134485494102179e-01,5.859088716216909187e-01,4.477381168766813024e-01,0.000000000000000000e+00,4.611183623382416608e-01,6.660044070172856934e-01,6.528671722812924294e-01,5.443323231070327228e-01,5.574992859671508150e-01,5.887555939533224425e-01,6.280837269780357168e-01,6.090481307157904478e-01,5.964774360009699183e-01,6.106685942254945765e-01,5.450922166353882048e-01,6.382588589717945737e-01,6.122422237742188855e-01,6.063635869914036913e-01,6.159861453341926030e-01,5.867189246124799862e-01,5.934711376119754522e-01,6.213969612896456107e-01,5.921751006841329268e-01,5.187687825468555447e-01,5.637069332077186967e-01
6.035774477505881919e-01,6.460217446603697677e-01,6.561452094867907814e-01,6.665654159539147194e-01,6.511411286623238759e-01,4.903323579582479219e-01,4.611183623382416608e-01,0.000000000000000000e+00,6.255802914925525648e-01,6.308776386950452064e-01,5.719848486039182944e-01,5.801414228524433003e-01,5.675063641584306984e-01,6.068595771089477786e-01,6.060832286243188483e-01,6.119834623998299250e-01,5.943089707315152292e-01,5.629225086243283549e-01,6.653926944487023043e-01,5.871559853329260115e-01,6.287356542490899480e-01,6.239124645447141626e-01,6.039747282582453858e-01,5.889534591014027320e-01,6.355682835061594593e-01,6.262284414373728847e-01,5.189319801426688361e-01,5.190680923014974191e-01
7.546108748184404691e-01,7.650595752867355159e-01,7.822730280374237122e-01,7.706727085746221118e-01,7.386450091435147192e-01,6.733965141015454403e-01,6.660044070172856934e-01,6.255802914925525648e-01,0.000000000000000000e+00,7.096835674362145241e-01,6.420637565590719964e-01,7.150353570135556946e-01,5.682094663783543442e-01,7.085286388977660721e-01,6.117100142703253418e-01,5.752129309117588463e-01,6.500626733403602753e-01,6.202943148383497363e-01,7.263621543926573887e-01,7.070148717250914761e-01,7.019743096075210520e-01,7.229661798668907124e-01,7.259601416722224476e-01,7.236408840697805545e-01,7.460359736653798812e-01,7.333768470739665535e-01,6.157001087159788000e-01,6.206160518562786610e-01
7.225915707538570487e-01,7.424889595989494495e-01,7.367249524439782871e-01,7.266259854507204352e-01,7.457494849834764850e-01,7.083216094838546972e-01,6.528671722812924294e-01,6.308776386950452064e-01,7.096835674362145241e-01,0.000000000000000000e+00,5.447606875003407900e-01,6.638157071841106482e-01,6.847319347319347216e-01,4.966051044466344155e-01,6.451634493745304066e-01,6.600895443176622024e-01,4.406050445260767390e-01,6.253881867165617114e-01,7.198133755092888109e-01,6.904956262227578412e-01,6.798977385391600237e-01,6.845506923645165998e-01,6.755007084084423408e-01,6.812450591186096638e-01,6.844061201071454104e-01,6.876186850591183841e-01,6.784103521011575211e-01,6.370931879247478946e-01
5.973862572794810255e-01,6.299867866860129340e-01,6.104347538541601281e-01,7.135276553109519693e-01,6.993507648206084282e-01,5.689033220777302002e-01,5.443323231070327228e-01,5.719848486039182944e-01,6.420637565590719964e-01,5.447606875003407900e-01,0.000000000000000000e+00,5.139193697167032671e-01,5.540855820173551383e-01,5.952592776743872438e-01,5.072554969557034887e-01,6.290262196827972607e-01,5.821029862230160390e-01,3.974041084363749698e-01,5.665432190671135793e-01,5.987830348414591164e-01,5.402795293374822450e-01,5.941245214587950185e-01,7.093689175176294270e-01,6.378197984000788523e-01,6.560471372468050788e-01,6.397689378080396727e-01,5.760786681452225722e-01,5.687360477303478046e-01
