0.000000000000000000e+00,2.162223989832920135e-01,2.116262092597404609e-01,3.866234256280975390e-01,4.121144120842151759e-01,5.089512413156394022e-01,5.194198507399426790e-01,5.193823887379401816e-01,5.561588477743008019e-01,4.163512597753724065e-01,4.306243018448085436e-01,4.021764597077106540e-01,5.784421980040588274e-01,3.894690240514162016e-01,3.596343047726121567e-01,5.957241700716232602e-01,3.948106373579565731e-01,4.299216154496899867e-01,4.756344809638139437e-01,5.059288076680952262e-01,4.583925070947494351e-01,4.012101569573018334e-01,5.472136480575724438e-01,3.899714195345493906e-01,5.360867940489236760e-01,6.487705757391363237e-01,5.998625171971277981e-01,5.997454726533050229e-01
2.162223989832920135e-01,0.000000000000000000e+00,6.033516257592930893e-02,3.919813536632322237e-01,4.118317947799772782e-01,4.686157344859071539e-01,4.748457331330334097e-01,5.236635025580955727e-01,5.587277843297561164e-01,4.493556863578908600e-01,4.624274030387743317e-01,4.733261369965310883e-01,5.908681961098961599e-01,4.260558983038921221e-01,4.346942546599214530e-01,6.084765378064718178e-01,4.068332975756510650e-01,4.620069849083962010e-01,4.994679882027984741e-01,5.304523728237284796e-01,4.309918950097769708e-01,4.716832712631371383e-01,5.725502356299151385e-01,4.375267064567859854e-01,5.304850195279224856e-01,6.672748433651525257e-01,6.123788794455703455e-01,6.122348794571184083e-01
2.116262092597404609e-01,6.033516257592930893e-02,0.000000000000000000e+00,3.846952581247909952e-01,4.098351090292874921e-01,4.671432657029127022e-01,4.731440849186817066e-01,5.242977698645472362e-01,5.606719165234154145e-01,4.278523166862108762e-01,4.370683810650250467e-01,4.282644509393823129e-01,5.917902155132885866e-01,4.054299366205006416e-01,3.946725236888753985e-01,6.092712326388293187e-01,3.836311211344253791e-01,4.373693824095087335e-01,5.009002366112027538e-01,5.318469579383493517e-01,4.320315402844028818e-01,4.268945695283685171e-01,5.487401483224852994e-01,4.174073061844430499e-01,5.275350376316415568e-01,6.692029259807907859e-01,6.132930971190980740e-01,6.131593247578512873e-01
3.866234256280975390e-01,3.919813536632322237e-01,3.846952581247909952e-01,0.000000000000000000e+00,2.133426265490963036e-01,5.507677110080698712e-01,5.571948013872931593e-01,5.495809397183640810e-01,6.004474078601035325e-01,3.503243491678726396e-01,4.529903043932035911e-01,4.693561709058894360e-01,6.107611565993079639e-01,3.453991354905851519e-01,4.432350656829630031e-01,6.249230459925192438e-01,4.317497180552467007e-01,4.498975543118769460e-01,4.708637784029361395e-01,4.937192405136009987e-01,4.771997652131045875e-01,4.656661667603181898e-01,4.355100908682271177e-01,4.053251750401506981e-01,4.883285272756597850e-01,6.542296632320393490e-01,6.285474272976585564e-01,6.284117430777713675e-01
4.121144120842151759e-01,4.118317947799772782e-01,4.098351090292874921e-01,2.133426265490963036e-01,0.000000000000000000e+00,5.537747475870715697e-01,5.603887939105818283e-01,5.551369055823253129e-01,6.015880628918834905e-01,4.105977431029302904e-01,4.577037949762857716e-01,4.740604971335106166e-01,6.077914618632139776e-01,3.724395051525436484e-01,4.584005027727990900e-01,6.139944302629859463e-01,4.519206824054669003e-01,4.545545134226958162e-01,5.114658226806979568e-01,5.251616621830111908e-01,5.045215088234152878e-01,4.719760250893897946e-01,4.856982304044017429e-01,4.454623839159053689e-01,5.128633493917508224e-01,6.592110164802822414e-01,6.179095467172315281e-01,6.178961996529648282e-01
5.089512413156394022e-01,4.686157344859071539e-01,4.671432657029127022e-01,5.507677110080698712e-01,5.537747475870715697e-01,0.000000000000000000e+00,2.491573026826307546e-02,1.611703256860722022e-01,4.050902007853898201e-01,5.271309824807074440e-01,5.421678466084556280e-01,5.728485530276049564e-01,3.893487319093435484e-01,5.228824546902469672e-01,5.026606664974099248e-01,4.646809225665177734e-01,4.812322457792746477e-01,5.416910441865054882e-01,5.965552184665069424e-01,6.220822813606143864e-01,5.062399003252801011e-01,5.730701343649712287e-01,6.735433470142013768e-01,5.641903898424096564e-01,6.311925150077088986e-01,6.574230323838143875e-01,4.481864791344000731e-01,4.596215520617095152e-01
5.194198507399426790e-01,4.748457331330334097e-01,4.731440849186817066e-01,5.571948013872931593e-01,5.603887939105818283e-01,2.491573026826307546e-02,0.000000000000000000e+00,1.479709166253703467e-01,4.053369941033830859e-01,5.280562204885590472e-01,5.396837981033654197e-01,5.732633326808006524e-01,3.924753398755988498e-01,5.239940820637141172e-01,5.063921346492437081e-01,4.645705186694781830e-01,4.810056984041189421e-01,5.370408719725375812e-01,5.975319702985016912e-01,6.222342132950898774e-01,5.083181423550463540e-01,5.735357291258064150e-01,6.787815062921317422e-01,5.695112426461662603e-01,6.352972682550631633e-01,6.690373728427478905e-01,4.480340246396182224e-01,4.594825994476301467e-01
5.193823887379401816e-01,5.236635025580955727e-01,5.242977698645472362e-01,5.495809397183640810e-01,5.551369055823253129e-01,1.611703256860722022e-01,1.479709166253703467e-01,0.000000000000000000e+00,3.492177108646368211e-01,5.191454871663023773e-01,5.360208730911749653e-01,5.708640709277446046e-01,3.157052984992420042e-01,5.157665304394571937e-01,4.996509454451424359e-01,4.020760395638746654e-01,5.006102991025388471e-01,5.298089652036237496e-01,5.981875537152626654e-01,6.234539483243525249e-01,5.880028377735962986e-01,5.708062597429177654e-01,6.744368573689681901e-01,5.659567977103004965e-01,6.307206608173033802e-01,6.622771832007654513e-01,3.850968752884939006e-01,3.970939470278556649e-01
5.561588477743008019e-01,5.587277843297561164e-01,5.606719165234154145e-01,6.004474078601035325e-01,6.015880628918834905e-01,4.050902007853898201e-01,4.053369941033830859e-01,3.492177108646368211e-01,0.000000000000000000e+00,5.787763245912556087e-01,5.947402364918725759e-01,6.045483674623932657e-01,9.165803310131236115e-02,5.688042158876855936e-01,5.603521840083333094e-01,1.029099570840720096e-01,5.383186953957957988e-01,5.938386087336426922e-01,6.277766489453671106e-01,6.488662431385038287e-01,6.081438589727312660e-01,6.042272822876816329e-01,7.217869043655141814e-01,6.219262885432305099e-01,6.741837537585156914e-01,6.429060165962575679e-01,1.017098877913095306e-01,1.067253327004019092e-01
4.163512597753724065e-01,4.493556863578908600e-01,4.278523166862108762e-01,3.503243491678726396e-01,4.105977431029302904e-01,5.271309824807074440e-01,5.280562204885590472e-01,5.191454871663023773e-01,5.787763245912556087e-01,0.000000000000000000e+00,2.901890433259129987e-01,3.681839260303323424e-01,6.022244990734756387e-01,1.811124561164345614e-01,2.718966622659546029e-01,6.197659324427388094e-01,2.206660352605798181e-01,2.886992245763274068e-01,4.873186889584547599e-01,5.141330669042245560e-01,4.924309245937896762e-01,3.686253449014643135e-01,5.110003547197520257e-01,3.871961461137835014e-01,4.473358399763122106e-01,6.608662081392998600e-01,6.261669646893208707e-01,6.261799106522016878e-01
